Transaction_ID,Property_ID,Investor_ID,Buyer_Type,Party_Type,Gender,Nationality,Transaction_Type,Property_Type,Property_Subtype,Area,Size_sqm,Price_AED,Transaction_Date,Payment_Mode,Agent_Involved,Registration_Type,Registration_Type_English,Acquisition_Type,Acquisition_Type_English,Emirates_ID,License_No,Phone_Number,Transaction_Quarter,Transaction_Year
e908ded8-b860-4658-9a19-baeb75f1980d,60ad0128-9cfb-46a0-9f58-19c1c7d044d9,9525778e-b248-4473-bf0d-392698d9c59d,Investor,شخص,أنثى,USA,Buy,Apartment,1BR,Palm Jumeirah,1230,2850000.0,2024-11-27,Mortgage,Yes,العقارات القائمة,Completed,تملك غير حر,Non-freehold,784-4505-4310-9,,058-5557052,4,2024
d8b82383-f6b4-4534-b932-96bfebc31f64,1b57f8ba-f500-467b-bd34-2c3f6597a814,1c04f30c-c0fd-4c2b-819d-c461b929f7e5,Investor,شخص,ذكر,USA,Sell,Apartment,4BR,Arabian Ranches,1181,1237444.0,2021-03-14,Cash,No,العقارات القائمة,Completed,تملك غير حر,Non-freehold,784-8793-8822-4,TRN-399279,050-2500901,1,2021
7dd904ce-95c7-4eb3-923a-feeacb6fe7cf,f1898293-b699-4f4c-bb94-86cfe149b31f,a5d3d452-3fec-4b01-9d94-61780228a915,Investor,جهة,ذكر,Russia,Sell,Apartment,1BR,Emirates Hills,1377,2850000.0,2022-06-27,Cash,No,على الخارطة,Off-plan,تملك غير حر,Non-freehold,784-6489-5662-8,TRN-669691,058-9286475,2,2022
f23b38bd-1360-4727-bb8e-a28761f75c01,ae2f6b65-b7b0-4987-b701-8d02caefb4d4,448db5ad-5b38-4db2-999a-8cc905cf0dc5,Investor,شخص,ذكر,India,Sell,Apartment,3BR,Dubai Marina,1419,2229636.0,2025-06-24,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-7567-2562-3,TRN-360096,050-5375250,2,2025
bf956eea-0f67-4c81-a300-64b0bd7d2c30,51dbc545-efeb-4362-94d6-4935896df1c5,242ce08b-b2b6-4ad1-910c-0e10298f29f3,Investor,جهة,أنثى,India,Buy,Apartment,3BR,Dubai South,961,750000.0,2022-07-08,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-5833-7021-4,TRN-240057,057-3570027,3,2022
8e7ec76d-131c-406a-882d-71a907325824,a2f1eaaf-7639-4506-a5eb-75c7685d93f4,a2939fd1-7d43-46f1-89f4-ef0e64da29aa,Investor,شخص,ذكر,UAE,Sell,Villa,,Palm Jumeirah,5701,14500000.0,2024-06-22,Mortgage,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-9281-4312-9,,055-9729882,2,2024
87101f3b-e5e3-4692-9ca3-21254fc481d6,0d3a1bc8-5e11-4948-bf76-9a82b3705782,011f2ae1-a8b1-448d-a293-f43fa4fe1cd0,Investor,شخص,ذكر,UAE,Sell,Apartment,3BR,DIFC,1406,2850000.0,2023-12-17,Cash,Yes,على الخارطة,Off-plan,تملك حر,Freehold,784-2196-1742-7,,050-2157949,4,2023
086d50c1-7dfd-4ee7-bb38-4aa63563579a,639e901b-aa79-4521-b2dc-ec15b5866588,caa96b29-8c8f-4ab6-ac38-123f5060ceb0,Resident,شخص,أنثى,India,Rent,Townhouse,,Dubai Investment Park,3322,2509447.0,2020-08-15,Installments,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-9802-7439-9,,053-1058272,3,2020
4cf01965-80ca-4405-af3d-e3c091bd8bf0,2c1991b4-ab88-4b26-b6f0-70ed5a90f27c,afb04600-480e-4c8d-9f89-790f10e44f1e,Corporate,جهة,Non-specified,South Korea,Buy,Apartment,3BR,Dubai South,1384,1201314.0,2024-06-15,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-1256-4943-4,,059-1563316,2,2024
c7d8bddc-bec8-45ac-90fe-b08d1d058166,53aade0d-c219-43c4-9db0-dc4eec9d7cff,b256cf8a-7c6e-4fd3-a41b-c19376e13206,Investor,شخص,أنثى,India,Buy,Townhouse,,Palm Jumeirah,2479,4000000.0,2023-03-17,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-9540-4621-7,,059-3938247,1,2023
1c787f5f-94df-472f-b438-56c83ab4db0e,576323e5-aeae-4904-a6ce-704841f59293,faf97044-196f-4e86-aa87-d4910344fbc6,Investor,شخص,أنثى,UK,Sell,Land,,City Walk,13122,8500000.0,2024-07-14,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-1944-7761-7,,053-5278117,3,2024
8bae6581-a7a0-4b6b-b9b5-8fdc498ec050,07461278-c211-40fa-82cb-e6743d80ee53,664ec291-26e1-45f1-a481-730f47f86d0b,Investor,جهة,أنثى,India,Buy,Office,,Downtown Dubai,2790,5250000.0,2022-10-20,Cash,No,على الخارطة,Off-plan,تملك حر,Freehold,784-1251-4470-4,TRN-223014,057-5070038,4,2022
98de22f6-c144-4b0a-9e71-ca1cdb3cf544,4c4670a5-cff3-48be-baf7-30626c4a3af0,1a48c878-ba88-4799-9b81-b32c80834eb6,Investor,شخص,ذكر,UK,Buy,Apartment,2BR,JVC,1239,1388591.0,2024-08-09,Mortgage,Yes,على الخارطة,Off-plan,ايجار حر,Leasehold,784-1749-4625-3,,058-8005797,3,2024
0770bf59-3510-4758-a3cf-2a8ff4803a58,a63fb4bf-3b14-44c4-bd31-8ad4b6b8dd4b,09d95234-40e7-4f9d-8025-1dc8585fbbbd,Investor,شخص,أنثى,Australia,Buy,Office,,Palm Jumeirah,3091,5250000.0,2022-10-21,Mortgage,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-9584-1554-2,TRN-901467,050-7918793,4,2022
88778ae1-b808-43f0-a991-bc77259d4792,25a0d2f9-f6e3-40ed-b8a6-e6bb03df1d78,5c6e5590-d0dc-438e-b3c3-d8c0d7b8cf4e,Investor,شخص,ذكر,China,Buy,Apartment,2BR,Dubai Marina,1416,1558844.0,2021-10-16,Mortgage,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-8054-3937-2,TRN-352674,053-9832465,4,2021
0e083b04-8777-4c07-90ce-e52209843c97,c9c40382-7065-4155-8ab5-7827dee12b54,578f2f96-b64e-40dd-9162-1d6a27efa8d7,Resident,شخص,ذكر,China,Rent,Apartment,4BR,Palm Jumeirah,1199,2850000.0,2025-05-22,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-3807-2354-8,TRN-447362,059-2599906,2,2025
542cb928-b403-4dbd-8158-d7787a015322,0156ed33-00eb-4125-b457-cd1fc9373bc9,842ce9a6-17fe-432c-967a-209c864b4663,Resident,جهة,أنثى,Saudi Arabia,Buy,Villa,,Business Bay,4610,9137179.0,2025-01-09,Mortgage,Yes,على الخارطة,Off-plan,تملك حر,Freehold,784-7525-2260-5,TRN-352153,059-7528964,1,2025
3c783d4d-c68d-489c-b3af-0ef6c04afbd8,d4965de8-fa4d-43b2-b7d3-14b0905a3e0c,152d1ee0-1b44-4492-acc2-aa0c120c8b1e,Investor,شخص,أنثى,UAE,Sell,Townhouse,,Meydan City,3411,4000000.0,2024-09-04,Mortgage,Yes,العقارات القائمة,Completed,تملك غير حر,Non-freehold,784-8381-9038-4,TRN-552825,052-7376562,3,2024
a21f2a28-bcd2-4d79-9ab6-9df6eb517de1,5521534b-7bc8-45e6-b28c-56103aeaf2be,1a7a1134-078b-4266-9dcc-f788b87217b6,Investor,شخص,ذكر,UK,Buy,Townhouse,,Downtown Dubai,2315,4000000.0,2021-04-13,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-9395-7685-2,,055-2561359,2,2021
72f9071f-bc85-4dc9-8577-54a3840319ce,3d92df24-b2e1-4f9c-9988-aa2f63c934f1,73d9ded5-548a-4eb9-b586-981bf80bd155,Investor,جهة,ذكر,India,Sell,Apartment,3BR,Palm Jumeirah,1036,2850000.0,2023-04-17,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-2260-6916-5,TRN-855917,057-4280754,2,2023
090fbae1-3d93-478b-b295-613ef1cbc72a,9debc872-cd21-4a0e-9c96-aa769431ee7f,83a3b3c4-b018-4b90-8fea-7b1b2e94f309,Resident,جهة,أنثى,India,Buy,Apartment,Studio,Dubai Hills Estate,1287,1160266.0,2021-10-20,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-9044-4971-6,TRN-956156,056-7123944,4,2021
aef2884f-ccec-426f-97e6-0a572e6626a3,ce76c796-0c92-4dfa-8722-fe7ad7cf6861,cb2ade23-b40e-496f-93ea-d74f9186e4b5,Resident,جهة,ذكر,Russia,Rent,Apartment,4BR,Meydan City,977,1244732.0,2025-10-07,Cash,Yes,على الخارطة,Off-plan,ايجار حر,Leasehold,784-3525-7932-7,,059-9040224,4,2025
c9b18e93-c738-4e0d-9510-d7438d44c165,c30f8317-039f-47a5-a23e-2c7a91311a20,8f38343d-4b94-4b15-82f5-78e1bf74fabb,Investor,جهة,أنثى,Australia,Sell,Villa,,Business Bay,4972,8618365.0,2023-03-25,Cash,Yes,على الخارطة,Off-plan,تملك حر,Freehold,784-8052-2735-1,,053-9567725,1,2023
6c22de07-4c7c-4622-bd41-ee5f5de4c0a1,74ca418d-62c1-442b-8d36-115ce64ba8d4,942a78ed-cdff-4098-a6ec-ae7fbf1becda,Investor,شخص,ذكر,India,Sell,Apartment,Studio,JVC,1424,1657469.0,2024-05-01,Cash,No,العقارات القائمة,Completed,ايجار حر,Leasehold,784-9537-8912-6,TRN-830609,057-6350413,2,2024
194b78b6-c761-4044-b324-f44c8eed72c4,a63a8d28-c68e-4f5d-b176-cd8f9af2bee2,2a0a5adc-a87e-4ea8-9c41-22a25b1d8648,Corporate,جهة,Non-specified,Saudi Arabia,Sell,Apartment,3BR,JBR,1061,1839007.0,2022-04-08,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-4053-8080-7,,059-4310554,2,2022
60a3811d-2849-44cb-8404-fb91df07182d,bd48d860-b448-4d21-b466-20392c0c91fc,ae6d3a02-9b32-4806-b154-cb67e93f4dc7,Investor,شخص,ذكر,India,Buy,Apartment,1BR,Meydan City,1014,1267544.0,2023-05-11,Cash,No,العقارات القائمة,Completed,تملك غير حر,Non-freehold,784-6766-8501-3,TRN-411893,059-2421902,2,2023
2c07fa28-2d95-4917-89ce-9699cfe6c766,ec24cc5e-ca51-487f-b119-55d1a1ecdedc,abde86d3-91ef-4a8c-a5aa-e5d943f523a8,Resident,شخص,ذكر,India,Buy,Apartment,3BR,Downtown Dubai,1347,2850000.0,2022-04-13,Cash,Yes,على الخارطة,Off-plan,تملك غير حر,Non-freehold,784-8389-1878-6,TRN-304607,056-9479842,2,2022
914acbc5-5f8b-4e65-bb2b-d820d4d8a056,f1e6e4e5-244b-4098-9d23-5e9396ad7a00,232027e6-2809-4664-9a8b-b058eeff02eb,Investor,شخص,ذكر,UAE,Sell,Apartment,3BR,Dubai Marina,981,1600794.0,2023-05-02,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-9898-7010-9,,057-4666525,2,2023
790059ad-a9ef-41bd-b416-0e4fab6c24ca,d58792c5-fea7-42e3-9a9f-001c740e0841,381df006-07bf-43ec-8161-996334892dcd,Investor,شخص,أنثى,Russia,Buy,Apartment,2BR,Jumeirah Golf Estates,1410,1861786.0,2021-02-28,Mortgage,Yes,على الخارطة,Off-plan,ايجار حر,Leasehold,784-3281-4385-4,TRN-658136,054-3824903,1,2021
2746e6cb-355b-4877-aac6-6050ab0f0d2b,c232476e-8858-422c-8e3d-6ccf5b368d2f,04950150-bbae-4fdc-87f9-ae6fd3b45968,Resident,شخص,أنثى,USA,Buy,Land,,Business Bay,10780,8500000.0,2025-12-09,Mortgage,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-5402-7786-7,TRN-906233,051-7758714,4,2025
d1f4549d-1567-47f1-9767-dba8b7838046,fd240fdc-f85c-48c9-9b8b-3c07951f5be1,af0aed0b-a6d8-49fb-b5bb-fbfdef4d94ad,Investor,جهة,أنثى,China,Buy,Apartment,Studio,City Walk,1285,2841085.0,2023-01-15,Cash,No,على الخارطة,Off-plan,تملك حر,Freehold,784-5646-6533-9,TRN-693643,057-6766993,1,2023
5c1e4061-abde-452c-ae0d-d74c441957c4,6a8336d8-7b27-47e3-bec4-c999e3c25a11,36a7b142-b46d-4c91-8e3d-a246271a7246,Investor,جهة,ذكر,India,Buy,Apartment,3BR,Emirates Hills,1111,2850000.0,2020-02-07,Installments,No,العقارات القائمة,Completed,ايجار حر,Leasehold,,TRN-780432,052-1868846,1,2020
26108b4e-58d2-428d-9e55-b5b5f82a818b,08e4dc75-e868-4364-8524-3ba17aa24d6b,6091d407-725b-4ebc-ba42-9557ecc153af,Investor,شخص,أنثى,USA,Buy,Apartment,2BR,Downtown Dubai,1047,2850000.0,2024-12-05,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-4751-7276-2,,055-7166661,4,2024
b3833477-59df-4eb8-8aa6-d3601a94729c,99673a83-de19-4c26-8101-2b6c7eccd154,007a7fc2-9279-4bd6-98eb-3f05224a47db,Investor,شخص,ذكر,UK,Buy,Apartment,2BR,Jumeirah Golf Estates,1096,1133396.0,2021-01-21,Cash,Yes,العقارات القائمة,Completed,تملك غير حر,Non-freehold,784-3293-3017-7,TRN-929504,052-5157165,1,2021
2e92b85b-5bcd-4581-ab61-8aa0d754794d,f0f6dbdf-2815-4176-83ed-331bab533b28,ce7b3b3c-da16-45f7-8cac-18eb2cd7e9d3,Resident,شخص,ذكر,India,Buy,Townhouse,,Dubai Marina,3414,4000000.0,2024-09-17,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-2163-9655-1,TRN-238394,056-8060918,3,2024
6fb3fbdf-9d3e-4339-8035-9c73dc277dfb,fbcba792-22fb-4196-86ca-bdb886db6833,831a660f-2214-44a5-8e05-02b5e80aad96,Investor,شخص,ذكر,France,Buy,Land,,Meydan City,10136,7880599.0,2022-02-07,Mortgage,Yes,على الخارطة,Off-plan,تملك حر,Freehold,,TRN-390946,051-6199374,1,2022
09e907f6-e565-439b-b2b1-085a14995907,b60f9616-ad93-4bf2-a6ca-c928a09e52a3,6edf6af2-6ea3-4279-881d-ed4f63a12ce6,Corporate,جهة,Non-specified,UAE,Buy,Land,,Dubai Marina,12676,8500000.0,2021-02-23,Cash,Yes,على الخارطة,Off-plan,تملك حر,Freehold,784-1901-6067-3,,052-1190431,1,2021
ab434281-491f-4e39-9aa4-9c3ecf906664,6e30a61f-2501-4533-9e53-1e4e62ba7781,140c2e0c-58d6-4627-8d0e-1c38ef7eecb5,Corporate,جهة,Non-specified,India,Buy,Villa,,Meydan City,4561,6416087.0,2022-04-25,Cash,Yes,على الخارطة,Off-plan,تملك حر,Freehold,784-5308-2262-8,TRN-477617,050-9382064,2,2022
036bcb01-c3db-4155-baa3-f59995a106fb,37e49b89-8e6b-4b09-a30f-fd019e8feed7,6143e295-b5ca-449f-aa0b-a52ea4e0e265,Resident,شخص,ذكر,Switzerland,Sell,Townhouse,,DIFC,3380,4000000.0,2025-04-17,Mortgage,Yes,العقارات القائمة,Completed,تملك حر,Freehold,,TRN-787554,056-4766741,2,2025
9aaeed3e-d547-439f-8d7d-9e18e70d78e5,b7a432a9-2ebd-4563-b966-366139907bf8,fac40e33-ae42-4f0c-8aa0-f19847471769,Investor,شخص,أنثى,India,Buy,Apartment,3BR,Downtown Dubai,1331,2850000.0,2022-03-08,Installments,No,العقارات القائمة,Completed,تملك حر,Freehold,784-1130-7044-4,,054-5069884,1,2022
f2867b8f-f36a-4973-b8b7-8ca828d4c894,4119147a-493f-4cfa-a4b2-106a148007c6,43e4e76f-8b6c-4c1a-8613-60f9ea989d23,Corporate,جهة,Non-specified,UAE,Sell,Land,,Meydan City,14477,8500000.0,2022-06-01,Cash,No,على الخارطة,Off-plan,تملك حر,Freehold,784-7164-6038-2,TRN-349736,056-9254874,2,2022
237f5e17-ce7f-40cc-af3c-13505c64e153,b4bbb3de-8772-4803-b073-b9d1dd522949,79a3c072-b41e-4080-b260-0517e25143f0,Corporate,جهة,Non-specified,India,Rent,Apartment,2BR,Dubai Marina,994,1621623.0,2025-10-12,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-2020-8126-3,TRN-373668,055-7592651,4,2025
af7cdaf9-6dd1-42bd-901c-4c8076e7a5c0,56568668-aa1d-47a9-8d2d-bc9b5a5ac8f0,aa0de13a-5ea1-4611-a843-bfbec665ee31,Resident,شخص,أنثى,UAE,Buy,Apartment,3BR,Meydan City,1061,1267286.0,2022-05-15,Cash,Yes,على الخارطة,Off-plan,ايجار حر,Leasehold,784-5984-1660-4,TRN-195643,053-6968373,2,2022
9accda27-c68d-4a6e-98fc-19e16ef1e065,bef691f3-c0b5-448a-b292-2f9086d4f71c,95484843-dc30-4a8a-99f7-c1417ad72bb5,Investor,شخص,ذكر,India,Sell,Land,,Downtown Dubai,13312,8500000.0,2023-06-15,Cash,Yes,على الخارطة,Off-plan,تملك حر,Freehold,784-2376-5240-2,,051-4317700,2,2023
a33eeb07-e664-4183-a505-63088e5ddb75,709a1ab8-a162-41c4-95de-dca2fc23f768,5827677a-547a-45d3-9f7d-41535bda0bd9,Investor,شخص,أنثى,India,Buy,Retail,,JBR,1969,4387993.0,2025-12-06,Mortgage,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-3435-1567-4,TRN-677438,057-2023059,4,2025
fd7efb44-6a58-4c83-8fe0-796cb19971e2,cc7dd9a1-bdfa-4062-9d3d-f98b98dc29e3,02f06fcb-068c-4c85-b5d8-542116f2f73a,Resident,شخص,ذكر,UAE,Sell,Villa,,Meydan City,4520,4867043.0,2021-02-26,Cash,No,العقارات القائمة,Completed,ايجار حر,Leasehold,784-1480-5602-1,TRN-474795,059-4905100,1,2021
e07eba74-4fbe-417d-9e43-e86b78c52322,5d51c1c2-929b-415e-b101-a8d95842220e,ad43c7c0-4cb3-4b94-9bfd-d66a5a014aa8,Resident,شخص,ذكر,France,Sell,Apartment,1BR,JBR,1007,2040479.0,2025-04-28,Cash,No,على الخارطة,Off-plan,تملك حر,Freehold,784-1462-6761-3,TRN-949767,057-6185050,2,2025
265788f4-344b-4bfe-95d2-13a524e3daff,4f7e7c8c-900f-474f-a839-6da1c8bf9463,522a4bb1-5180-4e52-ac62-e6783ed4e1b6,Resident,شخص,أنثى,Saudi Arabia,Buy,Apartment,2BR,Business Bay,950,1897176.0,2023-06-11,Installments,No,العقارات القائمة,Completed,تملك حر,Freehold,784-6978-2188-6,TRN-714483,051-6646557,2,2023
491cdac7-0dfa-40be-9945-6c967df7013c,3b058b5a-5003-45a7-80d6-84c2e864c535,2790e69a-0cd7-4b11-bf67-7c84ce00497c,Corporate,جهة,Non-specified,Russia,Rent,Townhouse,,Palm Jumeirah,3309,4000000.0,2022-09-23,Cash,No,على الخارطة,Off-plan,تملك حر,Freehold,784-6026-5825-3,TRN-101885,059-7569981,3,2022
b8d008a9-690b-4f03-a894-930fba7d0c96,552fa162-bfaf-4657-9cc2-b5937693aaad,01dcf906-aa01-41ca-a973-b6d781963db4,Investor,شخص,أنثى,USA,Sell,Apartment,2BR,JVC,1176,1185655.0,2025-02-05,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-6500-8317-1,,053-2137407,1,2025
ac6f3fd1-0cab-4244-8a35-d81f6736b07a,c312f8fb-3a95-4e1e-8f6a-bc4fa7c3374a,0775ac41-5294-4f3d-8791-aa6b46d95add,Resident,شخص,ذكر,UAE,Sell,Apartment,2BR,Dubai South,1120,914049.0,2022-11-12,Cash,Yes,على الخارطة,Off-plan,ايجار حر,Leasehold,784-5831-1328-6,,051-2244876,4,2022
d5bb869d-a053-41c8-b67d-34b6cc7afc9f,45fda82c-2992-49ec-94c6-8c4bfe17019d,7cef1420-08d0-4389-a1fb-452f9aa337b4,Investor,شخص,أنثى,India,Buy,Villa,,DIFC,3881,7868152.0,2022-10-01,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-9849-5346-5,,051-1832744,4,2022
d0557861-59ad-49a2-ac45-5ecc6b7fa932,abc6175b-2cdf-4470-bcee-ac786627d4a5,dae92fbc-0a03-4a9c-8d9b-ec2656e86b05,Investor,شخص,ذكر,China,Buy,Apartment,1BR,Downtown Dubai,1039,2254665.0,2022-12-04,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-2493-9914-7,,056-7197531,4,2022
51f24385-2331-47e5-9459-6f3756092f52,505d9c60-4eea-4f7e-af0f-f91428674eb5,39459c48-60c0-4ffd-b92f-7608f3d472d9,Investor,شخص,أنثى,India,Buy,Apartment,4BR,Dubai Marina,1013,1689674.0,2023-03-22,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-8779-4860-8,,056-1582647,1,2023
abe9cd46-6e02-43af-bd94-ab0e997e0f7f,f607ed50-36c3-4bf6-840a-be76140cbb48,0275f803-9962-4830-94e2-d1ea8de2cb57,Investor,شخص,ذكر,Russia,Buy,Land,,Downtown Dubai,13678,8500000.0,2023-06-26,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-2097-2425-7,TRN-998235,054-9718920,2,2023
a84da319-2435-4473-b2dc-d71633bb497f,9f5939cf-b2d2-4db0-9627-ce3b7bdc47f1,2a624997-00c8-494f-a22d-a9e99b7cc3f4,Corporate,جهة,Non-specified,China,Sell,Townhouse,,Dubai Hills Estate,3070,3775739.0,2023-02-05,Cash,No,على الخارطة,Off-plan,تملك غير حر,Non-freehold,784-5687-9775-6,TRN-376967,056-9146760,1,2023
2103b3ab-05fc-403b-9282-2517e5926dbd,595d7f6b-1911-44a5-9848-475bfd34de01,a28459f3-d188-473f-a770-611ff9f06a28,Investor,شخص,ذكر,Spain,Buy,Apartment,3BR,Dubai Hills Estate,1361,1618341.0,2023-07-08,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-2609-4734-3,TRN-911630,055-5520117,3,2023
939c4767-9120-4a08-8cbb-0c7816d6205c,e23b409d-ca3a-4297-90e7-aa09a2ed92ae,f0517292-30d2-4426-bebb-d0cf451b5b4a,Resident,شخص,ذكر,Italy,Sell,Retail,,Palm Jumeirah,2048,5500000.0,2024-09-17,Mortgage,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-1944-5087-1,TRN-838862,053-5596579,3,2024
21f75b96-ef46-4df5-a2a9-874671e80dfe,a56270fd-ef6b-4cd7-8cb3-a82fc17820b0,1b68d973-8459-4892-ab00-928a9e26fbdd,Investor,شخص,ذكر,UAE,Buy,Retail,,Dubai South,1923,3850000.0,2022-12-28,Cash,No,العقارات القائمة,Completed,ايجار حر,Leasehold,784-4511-4626-4,TRN-529399,058-1336422,4,2022
5b3e85f6-aa9a-4547-8b35-18fa1ae078bb,4ffed636-488f-4a55-8d60-66895e2d683c,9fcb6a25-25a4-46cd-8e36-9f7988c16d2e,Corporate,جهة,Non-specified,Italy,Sell,Villa,,Palm Jumeirah,4041,14500000.0,2025-03-09,Installments,No,العقارات القائمة,Completed,تملك حر,Freehold,784-8520-5128-4,TRN-810091,058-7663113,1,2025
cfc0a594-7e76-469e-91f2-d4727c682687,eb2eb7f7-f3fc-49ea-8928-197bcac24dcf,126bdd8c-93fd-4cda-a536-b9ca14d4f160,Resident,جهة,أنثى,Italy,Sell,Land,,JBR,14599,8500000.0,2023-08-22,Installments,No,على الخارطة,Off-plan,تملك حر,Freehold,784-3456-9475-4,TRN-944554,059-7779646,3,2023
002a59b3-60a3-40a3-a193-ba5f31edb688,3ae3fdc0-523f-458d-8a1b-1524853ef037,5be9fa19-4679-456b-afa5-d58b2145ba2a,Investor,شخص,ذكر,Saudi Arabia,Rent,Villa,,Jumeirah Golf Estates,4562,6379811.0,2024-11-24,Mortgage,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-6873-9311-5,TRN-685365,052-5928878,4,2024
d3d06180-1089-401b-b1aa-2955a7af4e17,184b85ee-a16f-4481-93b0-b7e5d7f27ec8,ddb9ee34-dc31-4bce-9775-4a180096ae1d,Resident,شخص,ذكر,UAE,Rent,Office,,Meydan City,2774,2946135.0,2021-07-03,Installments,Yes,على الخارطة,Off-plan,تملك حر,Freehold,,TRN-750803,051-8922531,3,2021
44295830-6d47-4d75-bc92-f87de2fa828f,feee1cc7-c1b3-4d26-a53f-d2248bf6be8c,7f2d8768-6579-4a8a-ba9d-c97a187aaaba,Investor,جهة,ذكر,UAE,Sell,Apartment,1BR,Dubai Marina,1005,1581897.0,2025-06-07,Installments,No,على الخارطة,Off-plan,تملك حر,Freehold,784-3897-6134-1,,054-4512853,2,2025
abfaeb1a-91d2-4f5f-91cb-1ae0d87e48c8,67b3480e-4aae-4105-b939-273d4a56c129,0baae137-b25c-4453-9a92-e00eb23d03b3,Resident,شخص,أنثى,UK,Sell,Townhouse,,Downtown Dubai,2888,4000000.0,2023-11-16,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-5076-4707-6,,058-6135759,4,2023
3d2b5f7b-0995-4208-a572-e295e6260c57,a2f85550-7fd4-4f74-99a4-9c0d2eeb41d0,4411b65d-2c4b-45b0-ae81-5339c93186e4,Corporate,جهة,Non-specified,Switzerland,Buy,Apartment,4BR,Dubai Marina,1482,2740682.0,2022-08-22,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-7609-1313-4,TRN-237579,053-1367643,3,2022
322dfb26-7238-4ff0-9ac8-70bb1d7493bc,6e33a975-d813-468c-b558-616b7eb490ac,c5e89a1f-fdfe-4b98-8983-7680f2c73f81,Resident,شخص,ذكر,China,Buy,Townhouse,,JVC,3311,3905870.0,2023-01-02,Cash,Yes,على الخارطة,Off-plan,ايجار حر,Leasehold,784-1152-5933-7,TRN-383091,059-3301222,1,2023
796f132a-6066-4c66-877d-b489693a38a4,64524392-5328-4fd7-8112-e9de8473bf22,b30a4af2-2e2e-404a-bec5-ec2998212244,Corporate,جهة,Non-specified,India,Buy,Villa,,Dubai Hills Estate,4657,6612769.0,2023-02-07,Cash,No,على الخارطة,Off-plan,تملك حر,Freehold,784-9980-9132-4,TRN-604012,055-4934345,1,2023
c596d288-d43b-40f0-96d5-39fe0a27e2d4,8672da8f-a192-4abe-a68f-29fe04e037b0,3fdd0d72-2bc2-4596-af46-f8d9d23dc68c,Investor,جهة,ذكر,UAE,Rent,Office,,Dubai Hills Estate,2705,2750000.0,2020-01-24,Cash,No,العقارات القائمة,Completed,ايجار حر,Leasehold,784-6123-7979-2,,050-1162274,1,2020
57b9771a-543b-45ae-9edc-c818eb40d920,263e5073-535b-439d-a899-2612ce57a92b,a76d4744-8daa-454e-a855-70ae396974b8,Investor,شخص,ذكر,India,Sell,Apartment,3BR,Palm Jumeirah,1224,2850000.0,2025-02-27,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-3732-2852-3,,052-2740017,1,2025
0367c939-badb-4092-8207-29fc842d74e3,955d4cc8-2a75-4c9b-a0d0-3d0b9b3aa651,41bb63e9-752b-4ea8-a8f2-bfb176d18a07,Investor,شخص,أنثى,Saudi Arabia,Sell,Apartment,3BR,Dubai Hills Estate,1317,1510965.0,2025-05-16,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-4669-6542-9,TRN-199868,056-5170429,2,2025
1a0996b2-7663-44b2-8310-24c711eacedb,a2f81c2c-716c-464b-9c47-ae4b85787e1b,d13c4035-b65c-41f2-8330-6b7f5162dae5,Investor,شخص,ذكر,China,Buy,Office,,Business Bay,2511,5164704.0,2022-04-28,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-4850-2291-8,TRN-192295,057-8500558,2,2022
